"NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Note","Rank","Parent_name","Parent_NCBI_ID","Parent_rank","Confidence_in_curation"
147645,NA,NA,"Paracoccus yeei","genome size",4829339,"Kegg","igc","usually",NA,"species","Paracoccus",265,"genus","High"
1719125,NA,NA,"Candidatus Riesia sp. GBBU","genome size",534351,"Kegg","igc","usually",NA,"species","Candidatus Riesia",401618,"genus","High"
74969,NA,NA,"Ferroplasma acidiphilum","genome size",1826943,"Kegg","igc","usually",NA,"species","Ferroplasma",74968,"genus","High"
1308,NA,NA,"Streptococcus thermophilus S9","genome size",1787436,"Kegg","igc","usually",NA,"species","Streptococcus",1301,"genus","High"
104087,NA,NA,"Pseudomonas frederiksbergensis","genome size",6208705,"Kegg","igc","usually",NA,"species","Pseudomonas",286,"genus","High"
108981,NA,NA,"Acinetobacter schindleri","genome size",3268053,"Kegg","igc","usually",NA,"species","Acinetobacter",469,"genus","High"
37372,NA,NA,"Helicobacter bilis","genome size",2620399,"Kegg","igc","usually",NA,"species","Helicobacter",209,"genus","High"
28258,NA,NA,"Cobetia marina","genome size",4176400,"Kegg","igc","usually",NA,"species","Cobetia",204286,"genus","High"
1930764,NA,NA,"Sporosarcina sp. P33","genome size",3235441,"Kegg","igc","usually",NA,"species","Sporosarcina",1569,"genus","High"
1619308,NA,NA,"Cnuibacter physcomitrellae","genome size",4351649,"Kegg","igc","usually",NA,"species","Cnuibacter",1759331,"genus","High"
39777,NA,NA,"Veillonella atypica","genome size",2071952,"Kegg","igc","usually",NA,"species","Veillonella",29465,"genus","High"
402384,NA,NA,"Halobacillus mangrovi","genome size",4142697,"Kegg","igc","usually",NA,"species","Halobacillus",45667,"genus","High"
1280,NA,NA,"Staphylococcus aureus MS4","genome size",2709797,"Kegg","igc","usually",NA,"species","Staphylococcus",1279,"genus","High"
1915,NA,NA,"Streptomyces lincolnensis","genome size",10319054,"Kegg","igc","usually",NA,"species","Streptomyces",1883,"genus","High"
255248,NA,NA,"Leuconostoc garlicum","genome size",1715191,"Kegg","igc","usually",NA,"species","Leuconostoc",1243,"genus","High"
86664,NA,NA,"Bacillus flexus","genome size",4104242,"Kegg","igc","usually",NA,"species","Priestia",2800373,"genus","High"
1980001,NA,NA,"Cellulosimicrobium sp. TH-20","genome size",4265546,"Kegg","igc","usually",NA,"species","Cellulosimicrobium",157920,"genus","High"
1834519,NA,NA,"Fibrella sp. ES10-3-2-2","genome size",6408035,"Kegg","igc","usually",NA,"species","Fibrella",861914,"genus","High"
316284,NA,NA,"Streptomyces noursei","genome size",9815884,"Kegg","igc","usually",NA,"strain","Streptomyces noursei",1971,"species","High"
28898,NA,NA,"Campylobacter helveticus","genome size",1871495,"Kegg","igc","usually",NA,"species","Campylobacter",194,"genus","High"
28038,NA,NA,"Lactobacillus curvatus","genome size",1848756,"Kegg","igc","usually",NA,"species","Latilactobacillus",2767885,"genus","High"
1703966,NA,NA,"Rhizobium sp. N731","genome size",6274507,"Kegg","igc","usually",NA,"species","Rhizobium",379,"genus","High"
1462996,NA,NA,"Paenibacillus yonginensis","genome size",4985901,"Kegg","igc","usually",NA,"species","Paenibacillus",44249,"genus","High"
1552,NA,NA,"Clostridium estertheticum","genome size",4785613,"Kegg","igc","usually",NA,"subspecies","Clostridium estertheticum",238834,"species","High"
1038856,NA,NA,"Planococcus plakortidis","genome size",3261818,"Kegg","igc","usually",NA,"species","Planococcus",1372,"genus","High"
1564506,NA,NA,"Rhodovulum sp. P5","genome size",4473545,"Kegg","igc","usually",NA,"species","Rhodovulum",34008,"genus","High"
679318,NA,NA,"Rhodococcus sp. WMMA185","genome size",4444448,"Kegg","igc","usually",NA,"species","Rhodococcus",1827,"genus","High"
247523,NA,NA,"Pseudoalteromonas aliena","genome size",4594697,"Kegg","igc","usually",NA,"species","Pseudoalteromonas",53246,"genus","High"
1816219,NA,NA,"Colwellia sp. PAMC 21821","genome size",4884300,"Kegg","igc","usually",NA,"species","Colwellia",28228,"genus","High"
1639348,NA,NA,"Magnetospirillum sp. ME-1","genome size",4551873,"Kegg","igc","usually",NA,"species","Magnetospirillum",13134,"genus","High"
1884263,NA,NA,"Selenomonas sp. oral taxon 920","genome size",2440121,"Kegg","igc","usually",NA,"species","Selenomonas",970,"genus","High"
488446,NA,NA,"Burkholderia latens","genome size",6614478,"Kegg","igc","usually",NA,"species","Burkholderia",32008,"genus","High"
79881,NA,NA,"Bacillus gibsonii","genome size",4100094,"Kegg","igc","usually",NA,"species","Alkalihalobacillus",2675234,"genus","High"
1296536,NA,NA,"Enterobacter xiangfangensis","genome size",4661849,"Kegg","igc","usually",NA,"subspecies","Enterobacter hormaechei",158836,"species","High"
1547283,NA,NA,"Bacillus weihaiensis","genome size",4361276,"Kegg","igc","usually",NA,"species","Bacillus",1386,"genus","High"
1833852,NA,NA,"Desulfotomaculum ferrireducens","genome size",3240180,"Kegg","igc","usually",NA,"species","Desulforamulus",2916693,"genus","High"
1938607,NA,NA,"Sphingomonas sp. LM7","genome size",4155514,"Kegg","igc","usually",NA,"species","Sphingomonas",13687,"genus","High"
57706,NA,NA,"Citrobacter braakii","genome size",5244065,"Kegg","igc","usually",NA,"species","Citrobacter",544,"genus","High"
1930546,NA,NA,"Sporosarcina sp. P37","genome size",3335999,"Kegg","igc","usually",NA,"species","Sporosarcina",1569,"genus","High"
1906742,NA,NA,"Microbacterium sp. BH-3-3-3","genome size",3508491,"Kegg","igc","usually",NA,"species","Microbacterium",33882,"genus","High"
93064,NA,NA,"Sphingomonas koreensis","genome size",4819238,"Kegg","igc","usually",NA,"species","Sphingomonas",13687,"genus","High"
1652495,NA,NA,"Corynebacterium crudilactis","genome size",3217288,"Kegg","igc","usually",NA,"species","Corynebacterium",1716,"genus","High"
219572,NA,NA,"Pseudomonas antarctica","genome size",6607040,"Kegg","igc","usually",NA,"species","Pseudomonas",286,"genus","High"
946333,NA,NA,"Rhizobacter gummiphilus","genome size",6398096,"Kegg","igc","usually",NA,"species","Rhizobacter",212743,"genus","High"
716816,NA,NA,"Oceanicoccus sagamiensis","genome size",4472079,"Kegg","igc","usually",NA,"species","Oceanicoccus",1084558,"genus","High"
1414854,NA,NA,"Candidatus Nucleicultrix amoebiphila","genome size",1838212,"Kegg","igc","usually",NA,"strain","Candidatus Nucleicultrix amoebiphila",1509244,"species","High"
1235591,NA,NA,"Pseudorhodoplanes sinuspersici","genome size",5971615,"Kegg","igc","usually",NA,"species","Pseudorhodoplanes",1734920,"genus","High"
847,NA,NA,"Oxalobacter formigenes","genome size",2468871,"Kegg","igc","usually",NA,"species","Oxalobacter",846,"genus","High"
282676,NA,NA,"Acidianus manzaensis","genome size",2687463,"Kegg","igc","usually",NA,"species","Acidianus",12914,"genus","High"
655015,NA,NA,"Methylocystis bryophila","genome size",4707971,"Kegg","igc","usually",NA,"species","Methylocystis",133,"genus","High"
1855823,NA,NA,"Macrococcus canis","genome size",2363414,"Kegg","igc","usually",NA,"species","Macrococcus",69965,"genus","High"
698828,NA,NA,"Kushneria sp. X49","genome size",3584631,"Kegg","igc","usually",NA,"species","Kushneria",504090,"genus","High"
157779,NA,NA,"Kushneria marisflavi","genome size",3667185,"Kegg","igc","usually",NA,"species","Kushneria",504090,"genus","High"
92947,NA,NA,"Ketogulonicigenium robustum","genome size",2713835,"Kegg","igc","usually",NA,"species","Ketogulonicigenium",92944,"genus","High"
47879,NA,NA,"Pseudomonas corrugata","genome size",6124363,"Kegg","igc","usually",NA,"species","Pseudomonas",286,"genus","High"
1503055,NA,NA,"Burkholderia territorii","genome size",6902370,"Kegg","igc","usually",NA,"species","Burkholderia",32008,"genus","High"
696485,NA,NA,"Vibrio owensii","genome size",5890205,"Kegg","igc","usually",NA,"species","Vibrio",662,"genus","High"
1355015,NA,NA,"Streptomyces pluripotens","genome size",7346075,"Kegg","igc","usually",NA,"species","Streptomyces",1883,"genus","High"
1898749,NA,NA,"Candidatus Nitrosomarinus catalina","genome size",1360076,"Kegg","igc","usually",NA,"species","Candidatus Nitrosomarinus",1993653,"genus","High"
1974213,NA,NA,"Prosthecochloris sp. HL-130-GSB","genome size",2414726,"Kegg","igc","usually",NA,"species","Prosthecochloris",1101,"genus","High"
411966,NA,NA,"Leptolyngbya boryana","genome size",6803468,"Kegg","igc","usually",NA,"strain","Leptolyngbya boryana",1184,"species","High"
488731,NA,NA,"Burkholderia seminalis","genome size",7648944,"Kegg","igc","usually",NA,"species","Burkholderia",32008,"genus","High"
1178537,NA,NA,"Bacillus xiamenensis","genome size",3637729,"Kegg","igc","usually",NA,"species","Bacillus",1386,"genus","High"
76761,NA,NA,"Pseudomonas veronii","genome size",6852809,"Kegg","igc","usually",NA,"species","Pseudomonas",286,"genus","High"
245188,NA,NA,"Loktanella vestfoldensis","genome size",3987360,"Kegg","igc","usually",NA,"species","Yoonia",2211641,"genus","High"
1903694,NA,NA,"Oceanisphaera sp. AMac2203","genome size",2902896,"Kegg","igc","usually",NA,"species","Oceanisphaera",225143,"genus","High"
1416627,NA,NA,"Oceanisphaera profunda","genome size",3508860,"Kegg","igc","usually",NA,"species","Oceanisphaera",225143,"genus","High"
1985873,NA,NA,"Sulfuriferula sp. AH1","genome size",2916145,"Kegg","igc","usually",NA,"species","Sulfuriferula",1778653,"genus","High"
1710,NA,NA,"Cellulosimicrobium cellulans","genome size",4799856,"Kegg","igc","usually",NA,"species","Cellulosimicrobium",157920,"genus","High"
29410,NA,NA,"Synechococcus sp. WH 8103","genome size",2429688,"Kegg","igc","usually",NA,"species","Synechococcus",1129,"genus","High"
141451,NA,NA,"Oleiphilus messinensis","genome size",6379281,"Kegg","igc","usually",NA,"species","Oleiphilus",141450,"genus","High"
1717,NA,NA,"Corynebacterium diphtheriae NCTC11397","genome size",2463666,"Kegg","igc","usually",NA,"species","Corynebacterium",1716,"genus","High"
1561022,NA,NA,"Streptomyces sp. CCM_MD2014","genome size",8274043,"Kegg","igc","usually",NA,"species","Streptomyces",1883,"genus","High"
1207504,NA,NA,"Burkholderia pseudomultivorans","genome size",7956789,"Kegg","igc","usually",NA,"species","Burkholderia",32008,"genus","High"
488729,NA,NA,"Burkholderia metallica","genome size",7424240,"Kegg","igc","usually",NA,"species","Burkholderia",32008,"genus","High"
1437875,NA,NA,"Corynebacterium frankenforstense","genome size",2604152,"Kegg","igc","usually",NA,"strain","Corynebacterium frankenforstense",1230998,"species","High"
53336,NA,NA,"Tatumella citrea","genome size",4491252,"Kegg","igc","usually",NA,"species","Tatumella",82986,"genus","High"
1903704,NA,NA,"Tumebacillus sp. AR23208","genome size",5249768,"Kegg","igc","usually",NA,"species","Tumebacillus",432330,"genus","High"
319236,NA,NA,"Nonlabens sediminis","genome size",2835711,"Kegg","igc","usually",NA,NA,NA,NA,NA,"High"
1945662,NA,NA,"Paracoccus contaminans","genome size",3033494,"Kegg","igc","usually",NA,"species","Paracoccus",265,"genus","High"
1571,NA,NA,"Sporosarcina ureae","genome size",3382744,"Kegg","igc","usually",NA,"species","Sporosarcina",1569,"genus","High"
1870930,NA,NA,"Enterobacter cloacae complex sp. 35734","genome size",5276896,"Kegg","igc","usually",NA,NA,NA,NA,NA,"High"
47878,NA,NA,"Pseudomonas azotoformans","genome size",6859618,"Kegg","igc","usually",NA,"species","Pseudomonas",286,"genus","High"
1572656,NA,NA,"Ruminococcaceae bacterium CPB6","genome size",2069994,"Kegg","igc","usually",NA,"species","Oscillospiraceae",216572,"family","High"
1986204,NA,NA,"Anaerolineaceae bacterium CAMBI-1","genome size",2574431,"Kegg","igc","usually",NA,"species","Brevefilum",2019482,"genus","High"
1178515,NA,NA,"Paenibacillus swuensis","genome size",5012599,"Kegg","igc","usually",NA,"species","Paenibacillus",44249,"genus","High"
1503054,NA,NA,"Burkholderia stagnalis","genome size",7583807,"Kegg","igc","usually",NA,"species","Burkholderia",32008,"genus","High"
1674146,NA,NA,"Borrelia mayonii","genome size",1302058,"Kegg","igc","usually",NA,"species","Borreliella",64895,"genus","High"
193462,NA,NA,"Streptomyces niveus","genome size",7990492,"Kegg","igc","usually",NA,"species","Streptomyces",1883,"genus","High"
1851505,NA,NA,"Cyanobium sp. NIES-981","genome size",3021545,"Kegg","igc","usually",NA,"species","Cyanobium",167375,"genus","High"
1078905,NA,NA,"Candidatus Nitrosotalea devanaterra","genome size",1805304,"Kegg","igc","usually",NA,"species","Candidatus Nitrosotalea",1078904,"genus","High"
450378,NA,NA,"Croceicoccus marinus","genome size",4109188,"Kegg","igc","usually",NA,"species","Croceicoccus",1295327,"genus","High"
1987723,NA,NA,"Cellvibrio sp. PSBB006","genome size",5257074,"Kegg","igc","usually",NA,"species","Cellvibrio",10,"genus","High"
1082851,NA,NA,"Comamonas serinivorans","genome size",4522913,"Kegg","igc","usually",NA,"species","Comamonas",283,"genus","High"
33995,NA,NA,"Komagataeibacter europaeus","genome size",3797909,"Kegg","igc","usually",NA,"species","Komagataeibacter",1434011,"genus","High"
79883,NA,NA,"Bacillus horikoshii","genome size",4295882,"Kegg","igc","usually",NA,"species","Sutcliffiella",2837511,"genus","High"
1940762,NA,NA,"Nostocales cyanobacterium HT-58-2","genome size",7899568,"Kegg","igc","usually",NA,"species","Nostocales",1161,"order","High"
889453,NA,NA,"Alkalitalea saponilacus","genome size",4775573,"Kegg","igc","usually",NA,"species","Alkalitalea",1193324,"genus","High"
1288494,NA,NA,"Nitrosospira lacus","genome size",3261088,"Kegg","igc","usually",NA,"species","Nitrosospira",35798,"genus","High"
1978566,NA,NA,"Cryobacterium sp. LW097","genome size",3961329,"Kegg","igc","usually",NA,"species","Cryobacterium",69578,"genus","High"
1437364,NA,NA,"Thermosipho sp. 1070","genome size",1781851,"Kegg","igc","usually",NA,"species","Thermosipho",2420,"genus","High"
1986224,NA,NA,"Sulfurospirillum sp. SL2-1","genome size",2876536,"Kegg","igc","usually",NA,"species","Sulfurospirillum",57665,"genus","High"
1960083,NA,NA,"Actinomyces gaoshouyii","genome size",2359360,"Kegg","igc","usually",NA,"species","Actinomyces",1654,"genus","High"
1916917,NA,NA,"Microbacterium sp. 1.5R","genome size",3620317,"Kegg","igc","usually",NA,"species","Microbacterium",33882,"genus","High"
1357916,NA,NA,"Sphingopyxis sp. QXT-31","genome size",4285026,"Kegg","igc","usually",NA,"species","Sphingopyxis",165697,"genus","High"
1662456,NA,NA,"Acidovorax sp. NA2","genome size",4058023,"Kegg","igc","usually",NA,NA,NA,NA,NA,"High"
278153,NA,NA,"Mesorhizobium sp. WSM1497","genome size",7198121,"Kegg","igc","usually",NA,"species","Mesorhizobium",68287,"genus","High"
2371,NA,NA,"Xylella fastidiosa Hib4","genome size",2877548,"Kegg","igc","usually",NA,"species","Xylella",2370,"genus","High"
222805,NA,NA,"Mycobacterium chimaera","genome size",6330036,"Kegg","igc","usually",NA,"subspecies","Mycobacterium intracellulare",1767,"species","High"
85581,NA,NA,"Photobacterium damselae subsp. damselae","genome size",4544586,"Kegg","igc","usually",NA,"subspecies","Photobacterium damselae",38293,"species","High"
1641165,NA,NA,"Halomicronema hongdechloris","genome size",5574084,"Kegg","igc","usually",NA,"strain","Halomicronema hongdechloris",1209493,"species","High"
1704499,NA,NA,"Methylovulum psychrotolerans","genome size",4923400,"Kegg","igc","usually",NA,"species","Methylovulum",762296,"genus","High"
73098,NA,NA,"Kluyvera georgiana","genome size",5006140,"Kegg","igc","usually",NA,"species","Kluyvera",579,"genus","High"
1096243,NA,NA,"Idiomarina piscisalsi","genome size",2587498,"Kegg","igc","usually",NA,"species","Idiomarina",135575,"genus","High"
253,NA,NA,"Chryseobacterium indologenes","genome size",5119269,"Kegg","igc","usually",NA,"species","Chryseobacterium",59732,"genus","High"
687,NA,NA,"Vibrio gazogenes","genome size",4786552,"Kegg","igc","usually",NA,"species","Vibrio",662,"genus","High"
41276,NA,NA,"Brevundimonas vesicularis","genome size",3345474,"Kegg","igc","usually",NA,"species","Brevundimonas",41275,"genus","High"
1441467,NA,NA,"Nitrospirillum amazonense","genome size",7382386,"Kegg","igc","usually",NA,"strain","Nitrospirillum amazonense",28077,"species","High"
62153,NA,NA,"Vibrio shilonii","genome size",5812176,"Kegg","igc","usually",NA,NA,NA,NA,NA,"High"
1546149,NA,NA,"Diaphorobacter polyhydroxybutyrativorans","genome size",4061276,"Kegg","igc","usually",NA,NA,NA,NA,NA,"High"
1192854,NA,NA,"Granulosicoccus antarcticus","genome size",7783862,"Kegg","igc","usually",NA,"strain","Granulosicoccus antarcticus",437505,"species","High"
54913,NA,NA,"Brevibacillus formosus","genome size",6437015,"Kegg","igc","usually",NA,"species","Brevibacillus",55080,"genus","High"
209053,NA,NA,"Capnocytophaga sp. ChDC OS43","genome size",3412686,"Kegg","igc","usually",NA,"species","Capnocytophaga",1016,"genus","High"
1712654,NA,NA,"Thermococcus piezophilus","genome size",1928800,"Kegg","igc","usually",NA,"species","Thermococcus",2263,"genus","High"
43662,NA,NA,"Pseudoalteromonas piscicida","genome size",5317048,"Kegg","igc","usually",NA,"species","Pseudoalteromonas",53246,"genus","High"
170573,NA,NA,"Staphylococcus pettenkoferi","genome size",2502346,"Kegg","igc","usually",NA,"species","Staphylococcus",1279,"genus","High"
1930557,NA,NA,"Shewanella sp. FDAARGOS_354","genome size",5069771,"Kegg","igc","usually",NA,"species","Shewanella",22,"genus","High"
1331258,NA,NA,"Bordetella pseudohinzii","genome size",4558891,"Kegg","igc","usually",NA,"species","Bordetella",517,"genus","High"
95485,NA,NA,"Burkholderia stabilis","genome size",8527947,"Kegg","igc","usually",NA,"species","Burkholderia",32008,"genus","High"
199441,NA,NA,"Bacillus krulwichiae","genome size",4610863,"Kegg","igc","usually",NA,"species","Alkalihalobacillus",2675234,"genus","High"
72361,NA,NA,"Bacillus vallismortis","genome size",3929787,"Kegg","igc","usually",NA,"species","Bacillus",1386,"genus","High"
